Pair translation for k=1
20 [17930]
durung ['durunge', 'wurung', 'kapungkur', 'asring', 'sanggup', 'patut', 'kalorone', 'bingung', 'sanggeus', 'tulung']

752 [26353, 30712, 60504, 2659, 1500, 37644, 22333, 6116, 13753, 22275]
perang ['peperangan', 'pertempuran', 'guerre', 'war', 'konflik', 'guerra', 'battle', 'serangan', 'tentara', 'battles']

799 [28706, 94594, 22272, 103219, 70694, 72419, 109278, 25969, 82354, 108935]
cathetan ['cathatan', 'chathetan', 'cathethan', 'cathrtan', 'cthetan', 'cathetane', 'cathet', 'padhetan', 'catheten', 'cathetaning']

800 [64515, 27448, 43610, 25189, 38277, 186, 599, 83745, 10818, 21996]
suku ['sukune', 'sukuna', 'tribe', 'klan', 'sukubangsa', 'kategori', 'kelompok', 'tribus', 'sukuh', 'keluarga']

803 [3791, 7035, 17327, 3827, 3562, 68386, 1451, 19622, 6580, 24883]
sumber ['sumbering', 'source', 'sources', 'sumberipun', 'sumbere', 'fonte', 'bahan', 'sumberna', 'saluran', 'catatan']

862 [15558, 63371, 71609, 29152, 82241, 31322, 3795, 10849, 5038, 64257]
kaisar ['emperor', 'kekaisaran', 'imperator', 'tsar', 'kaisare', 'shogun', 'sultan', 'dinasti', 'raja', 'emperors']

872 [6797, 16163, 66222, 52607, 10597, 95998, 19685, 1321, 8021, 48882]
panggonan ['panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan', 'palataran']

872 [6797, 16163, 66222, 52607, 10597, 95998, 19685, 1321, 8021, 48882]
panggonan ['panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan', 'palataran']

875 [624, 10405, 109064, 28889, 81311, 29540, 5056, 9924, 105190, 43085]
candhi ['candi', 'candhu', 'candhine', 'candhisari', 'sendhi', 'candu', 'candra', 'sandhi', 'kadhi', 'brahu']

887 [4977, 87851, 14427, 30959, 5849, 315, 317, 12819, 17938, 5723]
wakil ['wakile', 'wakilipun', 'sekretaris', 'pejabat', 'ketua', 'perwakilan', 'presiden', 'kepala', 'pemimpin', 'calon']

888 [2481, 35027, 9170, 8861, 9550, 54372, 18324, 8820, 68585, 3099]
usaha ['upaya', 'usahane', 'kerja', 'efforts', 'usahana', 'berusaha', 'kegiatan', 'effort', 'usahawan', 'tindakan']

956 [937, 973, 455, 25640, 63930, 22918, 63159, 32425, 70941, 83903]
komunis ['sosialis', 'komunisme', 'nasionalis', 'kapitalis', 'stalinis', 'marxis', 'separatis', 'demokratis', 'imperialis', 'revisionis']

966 [32807, 16519, 69690, 13922, 16875, 36299, 10574, 15681, 74935, 103516]
alesan ['alesanna', 'alesane', 'alesanana', 'tantangan', 'pamadosan', 'anggepan', 'titikan', 'batesan', 'koncian', 'pangertenan']

976 [62550, 17905, 23838, 110881, 10911, 13702, 216, 27246, 316, 16216]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'citizens']

976 [62550, 17905, 23838, 110881, 10911, 13702, 216, 27246, 316, 16216]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'citizens']

976 [62550, 17905, 23838, 110881, 10911, 13702, 216, 27246, 316, 16216]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'citizens']

1070 [35777, 52575, 23345, 111, 91557, 1365, 20509, 787, 2937, 62497]
saiki ['saikine', 'saiku', 'sapuniki', 'kiwari', 'saiket', 'sapunika', 'nowadays', 'harita', 'biyen', 'kelak']

1087 [54943, 21334, 89518, 54069, 59544, 13991, 22587, 12415, 39940, 51035]
istana ['palazzo', 'palace', 'paleis', 'palais', 'palacio', 'gedung', 'bangunan', 'hotel', 'pałac', 'schloss']

1143 [44233, 362, 19564, 7015, 30649, 13327, 3605, 19220, 105304, 66284]
ukara ['ukura', 'swara', 'ukiran', 'ukarane', 'ukar', 'ukir', 'ukaranipun', 'sikara', 'ukha', 'syara']

1164 [15396, 60858, 64067, 17056, 71950, 25393, 23648, 15438, 48783, 1163]
hak ['hakikat', 'hakekat', 'haki', 'hakipun', 'hakiki', 'hake', 'hakna', 'rights', 'legalitas', 'hukum']

1181 [3958, 29598, 90764, 108867, 91874, 75516, 101850, 35061, 28465, 1201]
tiyang ['tiyangipun', 'moyang', 'penyayang', 'tiyange', 'priyang', 'tiwi', 'moyangipun', 'hiyang', 'eyang', 'masarakat']

1192 [71432, 3367, 104255, 3947, 16871, 33472, 73016, 67450, 15051, 33420]
cariyos ['criyos', 'cariyosipun', 'cariyosaken', 'rumiyin', 'kapitadosan', 'ukiyo', 'rumiyinipun', 'pawartos', 'kanyatan', 'tradhisiyonal']

1277 [49483, 2057, 7938, 8301, 6311, 67805, 4758, 93843, 10918, 31863]
ide ['ideu', 'konsep', 'ideologi', 'proposal', 'pandangan', 'ideuna', 'idea', 'idene', 'premis', 'idena']

1277 [49483, 2057, 7938, 8301, 6311, 67805, 4758, 93843, 10918, 31863]
ide ['ideu', 'konsep', 'ideologi', 'proposal', 'pandangan', 'ideuna', 'idea', 'idene', 'premis', 'idena']

1284 [27822, 22404, 18472, 765, 38, 6391, 27835, 1283, 775, 777]
padang ['padangpanjang', 'padangan', 'sumatera', 'lampung', 'sumatra', 'bogor', 'siak', 'medan', 'aceh', 'riau']

1284 [27822, 22404, 18472, 765, 38, 6391, 27835, 1283, 775, 777]
padang ['padangpanjang', 'padangan', 'sumatera', 'lampung', 'sumatra', 'bogor', 'siak', 'medan', 'aceh', 'riau']

1304 [38462, 14570, 11619, 57935, 65044, 70740, 85847, 51513, 48114, 5467]
perasaan ['siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan', 'peralatan']

1304 [38462, 14570, 11619, 57935, 65044, 70740, 85847, 51513, 48114, 5467]
perasaan ['siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan', 'peralatan']

1305 [14954, 24844, 18826, 21996, 98835, 10810, 37224, 25534, 1790, 8283]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1305 [14954, 24844, 18826, 21996, 98835, 10810, 37224, 25534, 1790, 8283]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1305 [14954, 24844, 18826, 21996, 98835, 10810, 37224, 25534, 1790, 8283]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1393 [66720, 11650, 109082, 29486, 40195, 87860, 72353, 10386, 21649, 41553]
upah ['opah', 'upas', 'upadi', 'upih', 'upa', 'kekah', 'udah', 'ulah', 'ogah', 'gabah']

1400 [1960, 16622, 86794, 53845, 36656, 61202, 43677, 2704, 24849, 67165]
karangan ['karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'arahan', 'novelna']

1400 [1960, 16622, 86794, 53845, 36656, 61202, 43677, 2704, 24849, 67165]
karangan ['karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'arahan', 'novelna']

1418 [17700, 41730, 111130, 20513, 36785, 64966, 96325, 10074, 7744, 70193]
sedoyo ['supoyo', 'sedo', 'lodoyo', 'bedo', 'seko', 'sajodho', 'ponyo', 'maido', 'mboyong', 'kado']

1424 [38820, 18843, 74251, 17765, 33978, 40159, 23503, 59623, 1916, 1992]
mata ['matanya', 'matamu', 'matan', 'matane', 'matana', 'matah', 'matakna', 'matador', 'bala', 'tata']

1527 [10743, 28760, 29457, 14915, 32762, 8334, 39003, 43644, 1138, 22614]
lemah ['lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah', 'megah']

1527 [10743, 28760, 29457, 14915, 32762, 8334, 39003, 43644, 1138, 22614]
lemah ['lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah', 'megah']

1538 [5027, 74410, 1580, 1699, 3886, 11474, 43496, 1643, 1646, 1836]
seni ['seniman', 'seniwati', 'musik', 'olahraga', 'art', 'artistic', 'senine', 'budaya', 'kasenian', 'teater']

1551 [3894, 3307, 31469, 88081, 1860, 50918, 8166, 61246, 15372, 82930]
karakter ['character', 'watak', 'karakterisasi', 'karaktere', 'figur', 'karakterna', 'karakteristik', 'karakteripun', 'characters', 'personagens']

1554 [40331, 8212, 218, 95253, 1473, 52, 871, 119, 1264, 73027]
nomer ['nomerna', 'nomor', 'kaping', 'jumlahipun', 'angka', 'minangka', 'jeneng', 'dadi', 'dados', 'alamatipun']

1563 [93346, 12701, 96822, 1564, 41463, 14307, 31501, 2617, 17618, 6487]
kopi ['kopine', 'roti', 'kopik', 'karet', 'cabe', 'millet', 'kopian', 'gula', 'padi', 'buah']

1608 [44416, 7492, 8063, 3346, 2081, 3178, 46563, 15721, 10252, 58579]
obah ['obahe', 'obahan', 'obahing', 'owah', 'omah', 'butuh', 'obahna', 'pilih', 'usah', 'obahake']

1641 [11201, 8200, 43939, 8457, 92125, 3339, 13539, 610, 22929, 40401]
rupa ['rupaning', 'rupana', 'rupak', 'rupane', 'rupae', 'maneka', 'sababara', 'sababaraha', 'berbagai', 'macam']

1648 [14551, 19543, 19751, 5515, 53845, 38742, 11175, 1536, 11174, 17533]
carita ['cerita', 'kisah', 'caritaning', 'caritane', 'caritaan', 'caritana', 'legenda', 'naskah', 'mitos', 'caritan']

1713 [34409, 43372, 16429, 45797, 134, 101095, 7277, 2423, 688, 56646]
dhusun ['dhistrik', 'dhinas', 'dhosen', 'dhukuh', 'laladan', 'laladanipun', 'dhindhing', 'dhiri', 'dhuwur', 'dhuwung']

1723 [50742, 5960, 65749, 9439, 2244, 90254, 80710, 1725, 28690, 105668]
medali ['penghargaan', 'gelar', 'medals', 'medalists', 'hadiah', 'memenangkan', 'premio', 'olimpiade', 'juara', 'pingat']

1735 [6896, 2924, 41782, 4716, 45749, 23566, 94868, 18524, 12514, 21350]
sapi ['babi', 'sawi', 'sapu', 'teri', 'cumi', 'awi', 'sapo', 'biji', 'topi', 'aci']

1876 [3143, 4836, 1687, 1643, 3489, 11175, 100677, 5796, 922, 3072]
tradisi ['ritual', 'tradition', 'tradisional', 'budaya', 'traditions', 'legenda', 'tradisine', 'sejarah', 'adat', 'upacara']

1884 [21475, 18470, 18486, 42390, 46434, 28225, 38505, 18084, 47914, 40046]
kembang ['kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang', 'kemben']

1884 [21475, 18470, 18486, 42390, 46434, 28225, 38505, 18084, 47914, 40046]
kembang ['kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang', 'kemben']

1895 [49298, 56646, 8975, 2469, 9058, 44923, 7716, 34568, 35736, 28471]
dhuwit ['dhuwite', 'dhuwung', 'kaluwihan', 'linuwih', 'kaluwihane', 'kluwung', 'panuwun', 'kaleuwihan', 'dhuwet', 'kluwih']

1908 [80440, 79204, 101562, 2968, 39023, 101483, 53905, 8438, 32945, 7352]
lanang ['lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'larang', 'kakang', 'abang']

1908 [80440, 79204, 101562, 2968, 39023, 101483, 53905, 8438, 32945, 7352]
lanang ['lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'larang', 'kakang', 'abang']

1909 [55283, 5346, 6735, 26330, 19063, 21929, 52883, 43792, 37435, 104370]
wadon ['wadone', 'wadhon', 'wajar', 'wajan', 'wadana', 'waja', 'wadhi', 'wado', 'wadah', 'wadan']

1909 [55283, 5346, 6735, 26330, 19063, 21929, 52883, 43792, 37435, 104370]
wadon ['wadone', 'wadhon', 'wajar', 'wajan', 'wadana', 'waja', 'wadhi', 'wado', 'wadah', 'wadan']

1921 [109198, 66307, 61919, 44321, 47337, 38379, 9696, 64774, 88248, 69958]
bengi ['bengen', 'bengine', 'bengis', 'benget', 'bengek', 'bengkah', 'bengkong', 'bengok', 'mengi', 'beng']

1962 [18343, 37837, 110, 36817, 15240, 30835, 17988, 26075, 36593, 15566]
pinter ['pintere', 'banter', 'pinuh', 'pindo', 'pinten', 'sameter', 'pinuji', 'saliter', 'saleter', 'bantere']

1992 [23239, 19996, 12290, 3380, 563, 84849, 1178, 3635, 74394, 83377]
tata ['tatacara', 'tatanan', 'tatabasa', 'tatamba', 'tatanen', 'tatapan', 'tatangga', 'tatahan', 'tataning', 'tatapi']

2012 [17077, 67442, 91893, 34623, 12167, 16483, 5547, 102964, 23435, 48265]
mutlak ['muter', 'mutakhir', 'mutah', 'mulus', 'mutakir', 'mutu', 'mulya', 'mutih', 'muterna', 'mulur']

2063 [936, 971, 38152, 66, 74, 50458, 2092, 2193, 248, 15005]
bagean ['deukeut', 'tina', 'nganjrek', 'mangrupa', 'hiji', 'bageanna', 'sedengkeun', 'teh', 'nyaeta', 'orbit']

2081 [10373, 108911, 6761, 1608, 91922, 63824, 4689, 3346, 10112, 44810]
omah ['omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah', 'bedah']

2081 [10373, 108911, 6761, 1608, 91922, 63824, 4689, 3346, 10112, 44810]
omah ['omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah', 'bedah']

2108 [7000, 7032, 2107, 2091, 42174, 12490, 5446, 2233, 1518, 2815]
oksigen ['nitrogen', 'oxygen', 'hidrogen', 'karbon', 'oksigenna', 'alkohol', 'helium', 'energi', 'gas', 'hydrogen']

2150 [3569, 12447, 3967, 7016, 42602, 27277, 19553, 40307, 5601, 41889]
logam ['metals', 'aluminium', 'metal', 'mineral', 'logamna', 'metaloid', 'plastik', 'platina', 'elektron', 'metalik']

2178 [5818, 2248, 3410, 44241, 43486, 1911, 23331, 853, 50688, 7052]
mlebu ['mlayu', 'mlebune', 'mlebet', 'klebu', 'melebu', 'melu', 'mlampah', 'milu', 'biyantu', 'mlaku']

2204 [19861, 5038, 30662, 91442, 4328, 5519, 5142, 54929, 2466, 1996]
ratu ['ratuning', 'raja', 'puteri', 'ratuna', 'dewi', 'putri', 'queen', 'princesse', 'ratune', 'pangeran']

2318 [1651, 7684, 24139, 28922, 4334, 34996, 55931, 34605, 4329, 5897]
rama ['ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramadan', 'ramaparasu', 'sita', 'ramana']

2318 [1651, 7684, 24139, 28922, 4334, 34996, 55931, 34605, 4329, 5897]
rama ['ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramadan', 'ramaparasu', 'sita', 'ramana']

2340 [53437, 2295, 29074, 28661, 12064, 96067, 12001, 19302, 43270, 39922]
sirkuit ['biskuit', 'serat', 'sirkus', 'sirkit', 'sirkulasi', 'remot', 'otot', 'koordinat', 'mrt', 'reungit']

2367 [17357, 25284, 10599, 52917, 24782, 71441, 22193, 25578, 25425, 12012]
dokter ['physician', 'doctors', 'klinik', 'surgeon', 'physicians', 'advokat', 'doktor', 'medecine', 'surgery', 'profesor']

2405 [28273, 30402, 10281, 10403, 6291, 97750, 18119, 100139, 92403, 44322]
gawe ['gawa', 'ngawe', 'gawean', 'gawene', 'nggawe', 'gaweyan', 'gaweane', 'gawane', 'mergawe', 'panggawe']

2434 [13959, 53117, 31384, 318, 60902, 55548, 5723, 2244, 13387, 25973]
pilihan ['pilihane', 'kandidat', 'pemilihan', 'dipilih', 'pilihanipun', 'memilih', 'calon', 'hadiah', 'alternatif', 'options']

2434 [13959, 53117, 31384, 318, 60902, 55548, 5723, 2244, 13387, 25973]
pilihan ['pilihane', 'kandidat', 'pemilihan', 'dipilih', 'pilihanipun', 'memilih', 'calon', 'hadiah', 'alternatif', 'options']

2482 [9924, 41728, 75433, 4226, 56800, 32553, 55064, 97511, 22890, 75668]
sandi ['sandhi', 'mandi', 'dasi', 'budi', 'sanding', 'sendi', 'sandina', 'bondi', 'korsi', 'sanda']

2482 [9924, 41728, 75433, 4226, 56800, 32553, 55064, 97511, 22890, 75668]
sandi ['sandhi', 'mandi', 'dasi', 'budi', 'sanding', 'sendi', 'sandina', 'bondi', 'korsi', 'sanda']

2519 [7109, 92930, 95578, 42299, 39617, 8357, 42608, 6574, 19077, 46211]
banyu ['banyune', 'banyunan', 'banyon', 'banyol', 'banyan', 'banjir', 'banji', 'penyu', 'ban', 'banyubiru']

2544 [55761, 73718, 34704, 93891, 3914, 16607, 38783, 93902, 46745, 66672]
takdir ['takbir', 'takdirna', 'taklim', 'takhir', 'tak', 'takwa', 'takut', 'takkan', 'tamsir', 'takbiratul']

2562 [49275, 1737, 12464, 15595, 13490, 21886, 23373, 1911, 127, 44331]
padu ['padhu', 'adu', 'lucu', 'mangu', 'dangu', 'antu', 'estu', 'melu', 'dudu', 'kawetu']

2583 [46637, 52520, 30985, 8721, 77261, 3999, 5957, 82465, 24711, 45028]
tumindak ['tumindakan', 'tumindaking', 'tumindakipun', 'tumindake', 'bertindak', 'tumrap', 'tumindhak', 'tumpuan', 'tumut', 'tumpah']

2596 [24088, 25551, 2652, 37754, 32761, 24485, 1800, 44189, 90808, 20624]
asih ['asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah', 'sayah']

2596 [24088, 25551, 2652, 37754, 32761, 24485, 1800, 44189, 90808, 20624]
asih ['asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah', 'sayah']

2666 [19670, 95987, 105777, 64936, 31745, 40199, 990, 21864, 100994, 17706]
tembok ['temboke', 'tembokipun', 'tembokan', 'gembok', 'tembak', 'tembokna', 'tembang', 'tembakan', 'tembor', 'tembong']

2706 [17840, 8965, 3247, 8829, 91938, 10238, 26274, 92665, 31284, 83200]
situs ['sito', 'website', 'portal', 'site', 'pagina', 'web', 'webpage', 'webcast', 'profil', 'situse']

2706 [17840, 8965, 3247, 8829, 91938, 10238, 26274, 92665, 31284, 83200]
situs ['sito', 'website', 'portal', 'site', 'pagina', 'web', 'webpage', 'webcast', 'profil', 'situse']

2804 [87185, 21562, 7112, 2853, 29511, 36758, 79575, 44856, 26396, 9917]
lare ['lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile', 'senenge']

2804 [87185, 21562, 7112, 2853, 29511, 36758, 79575, 44856, 26396, 9917]
lare ['lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile', 'senenge']

2851 [5333, 5203, 28708, 24167, 38811, 35814, 96270, 796, 60013, 63607]
biru ['kuning', 'putih', 'hijau', 'merah', 'berwarna', 'hitam', 'azul', 'emas', 'rojo', 'jaune']

2859 [56124, 13664, 70206, 103977, 5350, 2153, 1357, 16420, 13387, 20686]
tambahan ['optional', 'tambahanna', 'bonus', 'tambahanipun', 'ekstra', 'khusus', 'campuran', 'supplement', 'alternatif', 'tambahane']

2977 [1948, 9471, 88026, 12439, 50606, 18017, 14025, 3884, 43336, 15792]
sekolah ['sekolahan', 'school', 'escola', 'pendidikan', 'szkoła', 'perguruan', 'smp', 'schools', 'sekolahe', 'sd']

3095 [106822, 10195, 45344, 32230, 7741, 24843, 110063, 49187, 65569, 6179]
nglakoni ['nglakoke', 'nglakokake', 'nglaksanakake', 'nglakokaken', 'ngleboni', 'ngalakonan', 'ngelakoni', 'nglaksanakaken', 'nglaksanaake', 'nglampahi']

3102 [48711, 5537, 8756, 96380, 70212, 7131, 29599, 74532, 26455, 89205]
ukuran ['ukuranipun', 'diameter', 'ukurane', 'ukurannya', 'ukurannana', 'ukuranana', 'ukuranna', 'ukurana', 'diameteripun', 'ukuranan']

3180 [19023, 41002, 66578, 23532, 99833, 28209, 71512, 25606, 19480, 19911]
mbengi ['sawengi', 'mbengok', 'senengi', 'kadenge', 'mboseni', 'ngenget', 'ubenge', 'didenge', 'mbeksa', 'mbeburu']

3181 [107489, 32774, 27106, 27393, 62699, 83849, 9254, 47403, 12835, 13759]
lintang ['lintan', 'lintangipun', 'antarlintang', 'lintange', 'antarbentang', 'antarbintang', 'konstelasi', 'protolintang', 'lintas', 'lintasan']

3194 [5230, 15802, 6196, 79926, 43007, 46079, 15032, 92143, 95068, 109601]
joged ['joget', 'jogetan', 'jogedan', 'jog', 'joglo', 'gudeg', 'jogja', 'sledrek', 'jogging', 'watuwaled']

3226 [3203, 8809, 8071, 34771, 26895, 26881, 35006, 17830, 3284, 8161]
dna ['rna', 'genome', 'genetik', 'chromosome', 'genom', 'gen', 'mtdna', 'genes', 'protein', 'genetic']

3360 [3607, 29119, 11453, 43701, 45890, 44479, 5433, 13293, 15337, 22619]
dalu ['wengi', 'pukul', 'minggu', 'sejam', 'sabendina', 'ajal', 'seminggu', 'natal', 'wengis', 'malam']

3720 [20850, 92608, 20582, 26541, 10409, 36088, 29505, 82938, 89460, 4417]
wedhus ['wedhuse', 'kaldhu', 'wedhok', 'dhadhu', 'wudhu', 'lendhut', 'tundhun', 'tandhuk', 'mendhut', 'pandhu']

3770 [3033, 8151, 25585, 7758, 2029, 1318, 6766, 7321, 13585, 1500]
hubungan ['relations', 'kontak', 'hubungannana', 'relationship', 'interaksi', 'hubunganipun', 'hubunganana', 'relationships', 'diplomatik', 'konflik']

3869 [22048, 93805, 28993, 16755, 41579, 74174, 41173, 91406, 31703, 30522]
paguyuban ['paguron', 'panyaluyuan', 'prusahaan', 'pawiyaran', 'paguyangan', 'perundhingan', 'paguneman', 'kapramukaan', 'kepandhuan', 'pakempalan']

4202 [89, 3860, 107, 8009, 10019, 33455, 26225, 16143, 3374, 4228]
april ['maret', 'februari', 'mei', 'juni', 'march', 'pebruari', 'february', 'june', 'november', 'januari']

4277 [9221, 93369, 19734, 19973, 43927, 10337, 36597, 46432, 43249, 6979]
jagad ['jagat', 'jagading', 'jagating', 'ragad', 'jagate', 'jaga', 'saabad', 'klad', 'jagoan', 'jagal']

4594 [93685, 44782, 40861, 103464, 4595, 60561, 69595, 99090, 71078, 7044]
emak ['norak', 'yuk', 'luluk', 'amak', 'mbak', 'esok', 'mamak', 'colak', 'isak', 'umak']

4594 [93685, 44782, 40861, 103464, 4595, 60561, 69595, 99090, 71078, 7044]
emak ['norak', 'yuk', 'luluk', 'amak', 'mbak', 'esok', 'mamak', 'colak', 'isak', 'umak']

4594 [93685, 44782, 40861, 103464, 4595, 60561, 69595, 99090, 71078, 7044]
emak ['norak', 'yuk', 'luluk', 'amak', 'mbak', 'esok', 'mamak', 'colak', 'isak', 'umak']

4594 [93685, 44782, 40861, 103464, 4595, 60561, 69595, 99090, 71078, 7044]
emak ['norak', 'yuk', 'luluk', 'amak', 'mbak', 'esok', 'mamak', 'colak', 'isak', 'umak']

4595 [6483, 66399, 17539, 7044, 14400, 42588, 23799, 99104, 72001, 2326]
mbak ['mbah', 'mpok', 'kak', 'umak', 'mbako', 'mbathik', 'nyak', 'mbake', 'piek', 'menak']

4642 [20282, 623, 51447, 6450, 6306, 42592, 76717, 12812, 36181, 46386]
pelabuhan ['port', 'kapal', 'ports', 'pantai', 'teluk', 'danau', 'shipping', 'bandara', 'harbour', 'aquarium']

4688 [18842, 6627, 30616, 44675, 14830, 71764, 29457, 90361, 18649, 44348]
bocah ['bocahe', 'cah', 'buruh', 'bolah', 'panah', 'budah', 'basah', 'ceh', 'getah', 'bilah']

4698 [4854, 12733, 6075, 2163, 42547, 103635, 69948, 8122, 108991, 85847]
sarapan ['sarap', 'serapan', 'garapan', 'saragam', 'celupan', 'sasapan', 'asakan', 'saraf', 'persiyapan', 'perasa']

4820 [27505, 12070, 45255, 96290, 16105, 9512, 45219, 12578, 27465, 53281]
utek ['uteuk', 'otak', 'utak', 'uteke', 'orok', 'watuk', 'telek', 'sisik', 'torek', 'eluk']

4849 [93642, 106754, 20582, 8265, 39473, 45203, 16069, 93833, 21038, 39084]
wedok ['wedoke', 'wedokan', 'wedhok', 'wedang', 'weduk', 'wedus', 'wedhi', 'wedhoke', 'wedal', 'wekas']

4891 [43107, 42724, 70051, 10419, 43928, 96931, 40340, 10007, 72613, 3363]
bledug ['bledheg', 'blegudreg', 'bleg', 'gedebog', 'gedheg', 'bebedhag', 'blencong', 'gludhug', 'bebegig', 'gedhang']

4926 [46888, 66338, 11464, 46596, 77471, 81281, 44695, 25036, 80868, 32238]
toko ['tokone', 'tokona', 'bako', 'toke', 'disko', 'poro', 'boto', 'gazebo', 'butik', 'token']

5300 [79768, 67052, 9184, 90708, 20835, 54747, 97606, 11751, 52215, 72833]
penonton ['panonton', 'penontone', 'panon', 'pengontrol', 'pangon', 'pangunjung', 'penyelam', 'penutur', 'pengunjung', 'panuntut']

5323 [1301, 89477, 105154, 53406, 4829, 3919, 14993, 31788, 74403, 80384]
wayahe ['wayah', 'sawahe', 'turahe', 'wilahe', 'sirahe', 'wayangan', 'wayange', 'wayahipun', 'lampahe', 'waya']

5325 [18266, 53413, 17370, 39380, 90559, 6104, 5982, 87703, 8885, 103332]
alon ['alot', 'aloy', 'alum', 'alo', 'aloi', 'alok', 'alona', 'emon', 'ingon', 'ijon']

5329 [56383, 7155, 4859, 54443, 19534, 16828, 14911, 41733, 44250, 97359]
sekar ['sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar', 'sekati']

5329 [56383, 7155, 4859, 54443, 19534, 16828, 14911, 41733, 44250, 97359]
sekar ['sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar', 'sekati']

5344 [9537, 30971, 16483, 7110, 32351, 62915, 7414, 78026, 10041, 6928]
tamu ['tatu', 'latu', 'mutu', 'tamune', 'regu', 'babu', 'jamu', 'tiu', 'sungu', 'kupu']

5407 [91869, 96150, 102671, 39093, 9816, 6920, 71876, 97704, 52624, 98025]
arahe ['gerakane', 'arahipun', 'ujunge', 'tekanane', 'jarake', 'tangane', 'gelombange', 'arahane', 'alirane', 'sinare']

5527 [27792, 83834, 91528, 41754, 44199, 10198, 73268, 7382, 6001, 19219]
pak ['pakpak', 'pakdhe', 'paklik', 'pek', 'pakwan', 'pakarti', 'paklike', 'pakis', 'pakuan', 'paksi']

5570 [10574, 8527, 4089, 13031, 11434, 13695, 14631, 401, 10366, 8427]
titik ['titikan', 'garis', 'point', 'nilai', 'titikane', 'puncak', 'points', 'posisi', 'jarak', 'lokasi']

5570 [10574, 8527, 4089, 13031, 11434, 13695, 14631, 401, 10366, 8427]
titik ['titikan', 'garis', 'point', 'nilai', 'titikane', 'puncak', 'points', 'posisi', 'jarak', 'lokasi']

5670 [82198, 47757, 99423, 5423, 37511, 1582, 5903, 38675, 12808, 55800]
kali ['kalinga', 'kalijati', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kaline', 'kanal', 'kalirejo']

5670 [82198, 47757, 99423, 5423, 37511, 1582, 5903, 38675, 12808, 55800]
