Pair translation for k=1
62 [62]
pak ['pak', 'pakpak', 'pakdhe', 'paklik', 'pek', 'pakwan', 'pakuan', 'pakis', 'paklike', 'pakarti']

5570 [5570, 10589, 8558, 4089, 13022, 11435, 13691, 14624, 401, 8409]
titik ['titik', 'titikan', 'garis', 'point', 'nilai', 'titikane', 'puncak', 'points', 'posisi', 'lokasi']

5670 [5670, 82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697]
kali ['kali', 'kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian']

5670 [5670, 82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697]
kali ['kali', 'kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian']

5670 [5670, 82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697]
kali ['kali', 'kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian']

5694 [5694, 675, 13548, 23510, 29415, 3187, 12603, 19621, 109902, 18526]
kuli ['kuli', 'kulina', 'guci', 'ragi', 'kulo', 'uji', 'pori', 'puli', 'kulik', 'biji']

5694 [5694, 675, 13548, 23510, 29415, 3187, 12603, 19621, 109902, 18526]
kuli ['kuli', 'kulina', 'guci', 'ragi', 'kulo', 'uji', 'pori', 'puli', 'kulik', 'biji']

5734 [5734, 23054, 18905, 11533, 88799, 100283, 95789, 7167, 27742, 3386]
utusan ['utusan', 'putusan', 'utusane', 'urusan', 'utusaning', 'utus', 'apusan', 'atusan', 'utun', 'rumusan']

5827 [5827, 5519, 54351, 5188, 1032, 52399, 5902, 103168, 40380, 22605]
putra ['putra', 'putri', 'putraning', 'putrane', 'anak', 'putranya', 'putrana', 'putraku', 'putran', 'anaknya']

5960 [5960, 49833, 28280, 61336, 12373, 104924, 37898, 38867, 41309, 100726]
nyambut ['nyambut', 'nyambi', 'disambut', 'nyambutgawe', 'nyambung', 'nyadhung', 'nyandhang', 'nyembur', 'nyumput', 'nyambungaken']

6095 [6095, 6062, 1499, 9739, 39563, 89267, 7286, 11455, 94598, 95438]
dolanan ['dolanan', 'dolanane', 'kaanan', 'janganan', 'dolan', 'busanan', 'panganan', 'pakanan', 'penganan', 'pangananan']

6103 [6103, 69900, 36958, 30717, 15270, 22346, 78771, 17937, 20099, 1500]
serangan ['serangan', 'menyerang', 'attacks', 'pertempuran', 'attack', 'bombing', 'seranganipun', 'perlawanan', 'bom', 'konflik']

6139 [6139, 9094, 27687, 30195, 10130, 72365, 45955, 35236, 44001, 9649]
tutuk ['tutuk', 'tutup', 'tutuke', 'tutul', 'sunduk', 'tutung', 'tusuk', 'cucuk', 'tutug', 'tutur']

6200 [6200, 2924, 2585, 6838, 29662, 75448, 8194, 12785, 14753, 45529]
wesi ['wesi', 'sawi', 'muni', 'wangi', 'gisi', 'dasi', 'endi', 'kaji', 'kasi', 'trasi']

6211 [6211, 8863, 19618, 35147, 41276, 11579, 5586, 7895, 22657, 58217]
bukti ['bukti', 'evidence', 'buktina', 'buktine', 'indikasi', 'laporan', 'contoh', 'hipotesis', 'kemungkinan', 'traces']

6288 [6288, 104816, 31502, 19588, 38483, 6289, 38475, 6103, 7198, 17937]
musuh ['musuh', 'musuhipun', 'rival', 'musuhe', 'musuhan', 'musuhna', 'enemies', 'serangan', 'predator', 'perlawanan']

6318 [6318, 21483, 4807, 15069, 29946, 3317, 82697, 10316, 49381, 12200]
omongan ['omongan', 'omong', 'omonge', 'omongane', 'tunangan', 'iringan', 'elingan', 'konangan', 'rojongan', 'larangan']

6436 [6436, 4642, 6294, 42480, 42597, 70551, 7534, 95332, 578, 30353]
pantai ['pantai', 'pelabuhan', 'teluk', 'playa', 'danau', 'fjord', 'coastal', 'plage', 'laut', 'praia']

6465 [6465, 54991, 45190, 47923, 11610, 41301, 18635, 29511, 18561, 1469]
buah ['buah', 'buahan', 'buahnya', 'buahna', 'tanaman', 'pohon', 'daun', 'buahe', 'jus', 'minyak']

6603 [6603, 33471, 6941, 18107, 10279, 73815, 48833, 9569, 40197, 27855]
rawa ['rawa', 'rawan', 'lawa', 'toya', 'rawe', 'rawayan', 'rawi', 'paya', 'upa', 'rawas']

6608 [6608, 1915, 55549, 81294, 37883, 91097, 20519, 5083, 10839, 70207]
bojo ['bojo', 'bojone', 'bojona', 'poro', 'poto', 'podo', 'bedo', 'jago', 'bojong', 'kado']

6621 [6621, 6672, 33414, 5459, 27093, 14209, 19784, 21784, 40186, 46352]
kuburan ['kuburan', 'kubur', 'kuburane', 'hiburan', 'semburan', 'kukum', 'kukuban', 'kubu', 'kubus', 'kukut']

6647 [6647, 43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745]
cah ['cah', 'cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak']

6647 [6647, 43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745]
cah ['cah', 'cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak']

6647 [6647, 43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745]
cah ['cah', 'cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak']

6647 [6647, 43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745]
cah ['cah', 'cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak']

6647 [6647, 43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745]
cah ['cah', 'cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak']

6653 [6653, 28233, 912, 30411, 4874, 32899, 7168, 32334, 85728, 63651]
seda ['seda', 'meninggal', 'mati', 'wafat', 'died', 'kematian', 'ilang', 'tewas', 'wafatnya', 'morir']

6657 [6657, 11047, 45583, 12075, 29426, 85925, 21850, 42806, 30799, 29582]
jantung ['jantung', 'jantunge', 'jantungna', 'ginjal', 'janin', 'jantan', 'tungtung', 'gintung', 'ginjel', 'jantungipun']

6720 [6720, 40337, 85682, 74379, 95075, 90837, 39600, 35697, 80096, 53843]
ksatria ['ksatria', 'ksatriya', 'kesatria', 'ksatrian', 'kasatria', 'kshatriya', 'kesatrian', 'satria', 'kasatriaan', 'kasatrian']

6727 [6727, 21677, 89640, 27669, 914, 4016, 8244, 12326, 2807, 20735]
tresna ['tresna', 'tresno', 'tresnani', 'tresnane', 'sirna', 'musna', 'pesona', 'pelana', 'srana', 'sumanak']

6836 [6836, 103558, 5377, 26276, 13655, 44656, 54874, 6484, 22183, 41110]
mambu ['mambu', 'mambet', 'ngambu', 'mambune', 'mampet', 'bubu', 'kembu', 'embuh', 'memba', 'bungbu']

6836 [6836, 103558, 5377, 26276, 13655, 44656, 54874, 6484, 22183, 41110]
mambu ['mambu', 'mambet', 'ngambu', 'mambune', 'mampet', 'bubu', 'kembu', 'embuh', 'memba', 'bungbu']

6877 [6877, 12101, 100417, 38903, 44156, 28337, 10738, 7789, 41774, 24561]
asu ['asu', 'susu', 'jasu', 'wasu', 'apu', 'kadu', 'awu', 'asem', 'sapu', 'emu']

6890 [6890, 7471, 40418, 1798, 13979, 67137, 21424, 11579, 22686, 8497]
informasi ['informasi', 'information', 'informations', 'data', 'berita', 'informasine', 'dokumentasi', 'laporan', 'mengetahui', 'statistik']

6891 [6891, 28980, 3916, 85881, 7936, 78687, 106724, 56050, 1208, 40028]
macan ['macan', 'pandan', 'jaran', 'patin', 'setan', 'balin', 'pecan', 'toman', 'lesan', 'suman']

6928 [6928, 19954, 70450, 42598, 24051, 7157, 19801, 21334, 39056, 2424]
sikil ['sikil', 'sikile', 'sikir', 'sikat', 'sikep', 'siklus', 'sikiling', 'siklik', 'khasil', 'sikap']

6934 [6934, 67958, 3182, 41512, 79058, 74402, 50943, 111028, 8343, 33471]
udan ['udan', 'udane', 'awan', 'udang', 'udar', 'udani', 'uda', 'udak', 'topan', 'rawan']

6961 [6961, 4717, 6925, 6548, 43959, 101224, 636, 94440, 8331, 72746]
pitik ['pitik', 'iwak', 'bebek', 'lauk', 'papak', 'arik', 'manuk', 'pitike', 'lemak', 'pauk']

6971 [6971, 39231, 101587, 83193, 46421, 24015, 55260, 14767, 2657, 43664]
walang ['walang', 'bagong', 'lamang', 'beri', 'maja', 'noong', 'walangsungsang', 'akar', 'ang', 'haur']

7088 [7088, 8276, 1759, 1766, 41624, 13812, 3363, 1084, 56351, 6193]
gedang ['gedang', 'wedang', 'gendang', 'kendang', 'pindang', 'pedang', 'gedhang', 'gedong', 'gepak', 'geger']

7093 [7093, 45685, 67587, 56437, 1787, 55480, 101705, 28614, 96341, 53748]
boso ['boso', 'bondo', 'bobo', 'boro', 'baso', 'dolo', 'jobo', 'doro', 'ponyo', 'bingo']

7114 [7114, 1901, 85719, 33680, 48354, 109500, 15610, 14479, 105688, 85692]
bapak ['bapak', 'bapake', 'kakak', 'bapakke', 'bapakne', 'bapakan', 'bapa', 'bapane', 'bapakna', 'kakaknya']

7656 [7656, 24430, 102650, 6887, 34953, 94031, 10030, 39859, 90597, 9384]
rencang ['rencang', 'rencangipun', 'rengan', 'rancang', 'reng', 'guncang', 'pincang', 'renang', 'pancang', 'renyah']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7657 [7657, 17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088]
kanca ['kanca', 'kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca']

7707 [7707, 23954, 7708, 8620, 37400, 43177, 13919, 28213, 54478, 80457]
ekspedisi ['ekspedisi', 'ekspedhisi', 'eksplorasi', 'eksperimen', 'ekspansi', 'ekskavasi', 'penjelajahan', 'kolonisasi', 'expedition', 'eksposisi']

7888 [7888, 61747, 10578, 112311, 73971, 28403, 25963, 46079, 103389, 25240]
crita ['crita', 'gurita', 'critane', 'cemita', 'critakake', 'cri', 'crah', 'krida', 'grit', 'kapita']

7959 [7959, 21964, 1465, 81263, 51701, 12233, 73047, 97354, 6284, 89062]
raka ['raka', 'rak', 'reka', 'rakana', 'dira', 'karta', 'mase', 'puta', 'prawa', 'jap']

7977 [7977, 38068, 27672, 45023, 96954, 45105, 6936, 3074, 297, 42535]
budhal ['budhal', 'bidhal', 'budhak', 'modhal', 'rudhal', 'mudheng', 'kadhal', 'budhi', 'tedhak', 'gadhang']

8005 [8005, 42659, 98801, 17325, 9192, 79669, 62907, 88119, 54810, 91124]
ping ['ping', 'pingping', 'pingin', 'pingan', 'pinggang', 'pingpingna', 'pingsan', 'pingpin', 'pinggul', 'pinginggris']

8025 [8025, 46829, 37101, 7093, 44248, 20246, 61998, 58025, 4880, 32113]
bos ['bos', 'gaur', 'bih', 'boso', 'bosa', 'bas', 'boss', 'bod', 'blas', 'bosanski']

8068 [8068, 18397, 109037, 81006, 43507, 91398, 9412, 39855, 10222, 47910]
dluwang ['dluwang', 'mbuwang', 'dlujur', 'krudung', 'diguwang', 'kluwarga', 'polong', 'dhayung', 'lumpang', 'liwung']

8069 [8069, 62116, 10226, 14329, 52595, 11149, 98036, 11150, 56019, 56795]
blabak ['blabak', 'gerobak', 'blarak', 'lobak', 'blanja', 'blak', 'tebak', 'blakan', 'lembak', 'belalang']

8074 [8074, 23237, 2035, 3182, 102679, 12825, 24194, 99217, 78265, 8346]
awak ['awak', 'awakna', 'awake', 'awan', 'awakke', 'awang', 'awakmu', 'awahan', 'awakku', 'awet']

8076 [8076, 17788, 19192, 21563, 71528, 9413, 73898, 18659, 10317, 45266]
lambe ['lambe', 'lambene', 'lamba', 'lawe', 'ubenge', 'pange', 'lambunge', 'lambung', 'awe', 'wande']

8079 [8079, 18464, 18066, 44031, 26829, 20551, 6610, 43670, 27720, 6280]
lengen ['lengen', 'lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'tendon', 'pesen']

8079 [8079, 18464, 18066, 44031, 26829, 20551, 6610, 43670, 27720, 6280]
lengen ['lengen', 'lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'tendon', 'pesen']

8123 [8123, 41510, 8988, 43643, 45779, 77422, 111447, 45547, 95632, 9148]
racun ['racun', 'racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun']

8123 [8123, 41510, 8988, 43643, 45779, 77422, 111447, 45547, 95632, 9148]
racun ['racun', 'racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun']

8198 [8198, 91484, 85558, 11932, 6063, 20467, 38949, 97474, 28348, 8496]
rangkep ['rangkep', 'rangkap', 'rangkepan', 'jangkep', 'rangka', 'rangkah', 'rangsang', 'ranggah', 'rangking', 'lengkep']

8251 [8251, 2052, 83393, 31610, 86178, 82522, 29000, 7435, 82716, 83467]
farmasi ['farmasi', 'farmakologi', 'farmakologis', 'koperasi', 'instrumentasi', 'fabrikasi', 'farma', 'vegetasi', 'kosmetika', 'farmakognosi']

8268 [8268, 71623, 9414, 21634, 82898, 56926, 10983, 73826, 92540, 91226]
godhong ['godhong', 'godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan']

8268 [8268, 71623, 9414, 21634, 82898, 56926, 10983, 73826, 92540, 91226]
godhong ['godhong', 'godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan']

8424 [8424, 9423, 35685, 64935, 82389, 7252, 18542, 93450, 28650, 83136]
wiji ['wiji', 'wijine', 'wijen', 'ruji', 'wijian', 'wewiji', 'suji', 'wijil', 'beji', 'baji']

8483 [8483, 48311, 10058, 70205, 37813, 32557, 107180, 13638, 49228, 2760]
kandhang ['kandhang', 'kandhung', 'kandhange', 'kandhane', 'kandhel', 'kandung', 'kandhangipun', 'sandhang', 'bidhang', 'kadhang']

8537 [8537, 9146, 48221, 41025, 71892, 9139, 8525, 19865, 47212, 8357]
gelombang ['gelombang', 'spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin']

8537 [8537, 9146, 48221, 41025, 71892, 9139, 8525, 19865, 47212, 8357]
gelombang ['gelombang', 'spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin']

8560 [8560, 74306, 45161, 105425, 60625, 44163, 21538, 2809, 42997, 52714]
rai ['rai', 'raihan', 'raih', 'raita', 'rau', 'gori', 'gur', 'giri', 'rami', 'rei']

8894 [8894, 96582, 44129, 19164, 79258, 11443, 5325, 20837, 9169, 33350]
ingon ['ingon', 'engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan']

8894 [8894, 96582, 44129, 19164, 79258, 11443, 5325, 20837, 9169, 33350]
ingon ['ingon', 'engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan']

8935 [8935, 7492, 19766, 66515, 19354, 99401, 24700, 30019, 5699, 64878]
got ['got', 'get', 'getting', 'gotta', 'gets', 'gotcha', 'wanted', 'going', 'want', 'wanna']

8935 [8935, 7492, 19766, 66515, 19354, 99401, 24700, 30019, 5699, 64878]
got ['got', 'get', 'getting', 'gotta', 'gets', 'gotcha', 'wanted', 'going', 'want', 'wanna']

9092 [9092, 17806, 17104, 19244, 45261, 58374, 6939, 109262, 97759, 1765]
kuping ['kuping', 'kupinge', 'keping', 'guling', 'wahing', 'giling', 'kupu', 'keding', 'siling', 'suling']

9116 [9116, 11495, 14097, 5260, 24730, 26886, 2896, 25560, 85127, 24755]
penyakit ['penyakit', 'disease', 'karusakan', 'diseases', 'illness', 'tumor', 'virus', 'symptoms', 'penyakitipun', 'disorders']

9120 [9120, 18286, 23682, 1799, 37452, 10197, 9446, 85740, 35804, 25754]
pakar ['pakar', 'pacar', 'pakarang', 'pakaryan', 'pakarya', 'pakarti', 'pakan', 'pambabar', 'gurubesar', 'pendekar']

9489 [9489, 33814, 59985, 16576, 16633, 49505, 2709, 2461, 11722, 38064]
studi ['studi', 'penelitian', 'studine', 'kajian', 'studie', 'studina', 'study', 'sarjana', 'tesis', 'studhi']

9623 [9623, 7724, 65161, 18018, 92468, 74069, 27438, 72848, 42087, 77729]
panuntun ['panuntun', 'panuwun', 'penuntun', 'panunjuk', 'penuntut', 'panunjang', 'panyusun', 'panuntut', 'panuhun', 'pandukung']

9680 [9680, 68108, 27445, 53942, 79732, 20285, 79994, 17153, 8855, 46016]
nyawang ['nyawang', 'ngawang', 'nyabak', 'nyabut', 'nyalukan', 'nyangga', 'nyewa', 'nyawisaken', 'nyawa', 'nyaangan']

9824 [9824, 9931, 82898, 20383, 44676, 42360, 21642, 16215, 39308, 16590]
endhas ['endhas', 'endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha']

9824 [9824, 9931, 82898, 20383, 44676, 42360, 21642, 16215, 39308, 16590]
endhas ['endhas', 'endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha']

9904 [9904, 37873, 82066, 77224, 26878, 94364, 72391, 75120, 53827, 13555]
geni ['geni', 'genine', 'genitri', 'genin', 'gen', 'proteine', 'patri', 'genie', 'kendi', 'legi']

10055 [10055, 27541, 71585, 19479, 11685, 1782, 88092, 10738, 19458, 40922]
sungu ['sungu', 'sungut', 'sungune', 'gulu', 'rungu', 'sangu', 'sudu', 'awu', 'ungu', 'lemu']

10098 [10098, 28251, 3792, 82531, 45546, 44922, 102884, 106597, 14892, 43798]
untu ['untu', 'unta', 'untung', 'untai', 'untir', 'kutu', 'unti', 'untan', 'untune', 'kertu']

10323 [10323, 16697, 74603, 48364, 91543, 23690, 66174, 7953, 34577, 6491]
bandha ['bandha', 'bendha', 'bandhing', 'bandhane', 'bandhe', 'gadha', 'tendha', 'godha', 'rodha', 'randha']

10433 [10433, 5269, 6835, 3133, 6815, 103656, 1401, 20057, 7225, 52799]
wedi ['wedi', 'lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen']

10433 [10433, 5269, 6835, 3133, 6815, 103656, 1401, 20057, 7225, 52799]
wedi ['wedi', 'lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen']

10588 [10588, 90025, 10357, 71765, 9990, 83660, 25049, 47137, 8486, 56699]
rega ['rega', 'rego', 'jaga', 'gena', 'beya', 'regas', 'wisa', 'serba', 'guna', 'tempa']

10599 [10599, 66232, 9827, 43011, 5013, 42429, 94849, 3337, 872, 85672]
panggon ['panggon', 'panggona', 'panggone', 'panggen', 'panggung', 'nggon', 'panganggon', 'panganggo', 'panggonan', 'anggon']

10738 [10738, 44156, 5400, 23558, 72326, 6877, 92633, 44253, 41774, 10055]
awu ['awu', 'apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'sungu']

10738 [10738, 44156, 5400, 23558, 72326, 6877, 92633, 44253, 41774, 10055]
awu ['awu', 'apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'sungu']

11531 [11531, 14539, 59937, 48983, 88501, 38177, 79541, 11609, 29692, 106091]
kuliah ['kuliah', 'kuliyah', 'kuliahe', 'kuliahipun', 'kuliahna', 'kuliyahe', 'perkuliahan', 'matakuliah', 'ujian', 'sinahu']

11533 [11533, 3386, 23054, 5734, 232, 85025, 30284, 54617, 47970, 5821]
urusan ['urusan', 'rumusan', 'putusan', 'utusan', 'urutan', 'urunan', 'urusane', 'kahususan', 'kekhususan', 'urut']

11671 [11671, 47201, 54612, 35825, 49393, 13257, 33005, 21142, 32813, 65545]
asosiasi ['asosiasi', 'agensi', 'konsorsium', 'konfederasi', 'afiliasi', 'federasi', 'kongregasi', 'asuransi', 'aliansi', 'korporasi']

12013 [12013, 8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942]
griya ['griya', 'kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya']

12013 [12013, 8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942]
griya ['griya', 'kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya']

12013 [12013, 8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942]
griya ['griya', 'kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya']

12023 [12023, 65764, 66076, 87173, 38461, 87319, 87172, 6854, 91916, 17627]
spesialis ['spesialis', 'spesial', 'spesialisasi', 'spesialiasi', 'spesialisasine', 'terspesialisasi', 'subspesialisasi', 'spesifik', 'spesipik', 'spesifikasi']

12101 [12101, 23972, 7424, 6877, 32945, 18255, 6844, 41774, 11343, 77879]
susu ['susu', 'sagu', 'jamu', 'asu', 'susuh', 'susuna', 'madu', 'sapu', 'sushi', 'misu']

12468 [12468, 56741, 19655, 17778, 19223, 8976, 15094, 35470, 21419, 69902]
bolongan ['bolongan', 'bolonganipun', 'bolong', 'bolongane', 'talingan', 'kurungan', 'tegangan', 'galengan', 'saringan', 'lengkungan']

12770 [12770, 16257, 8843, 10768, 90040, 17837, 74979, 36427, 1946, 85975]
standar ['standar', 'standarisasi', 'standard', 'standards', 'standart', 'norma', 'standardisasi', 'standarna', 'normal', 'standare']

12949 [12949, 62255, 3253, 14374, 904, 8604, 901, 62254, 8603, 7440]
serikat ['serikat', 'unidos', 'states', 'usa', 'amerika', 'sarekat', 'sarikat', 'estados', 'amerikah', 'america']

13047 [13047, 39212, 103293, 85693, 60842, 75416, 89758, 106330, 77348, 107443]
berkas ['berkas', 'beruk', 'berputra', 'bercorak', 'bersambung', 'minangla', 'sinangkalan', 'eksukutip', 'berpapasan', 'cekdam']

13081 [13081, 22142, 33781, 108757, 16719, 34205, 48283, 11011, 28603, 12842]
kedokteran ['kedokteran', 'kadokteran', 'kedhokteran', 'keteknikan', 'kadhokteran', 'kesusasteraan', 'perikanan', 'perekonomian', 'keperawatan', 'penerangan']

13118 [13118, 46656, 32559, 108835, 24907, 19378, 67285, 10408, 9710, 60154]
nafsu ['nafsu', 'nafkah', 'nafas', 'nafsul', 'tafsiran', 'tafsir', 'sabuku', 'wudhu', 'lelaku', 'syaraf']

13402 [13402, 10493, 20783, 2859, 8265, 25967, 78962, 8724, 14129, 84062]
alternatif ['alternatif', 'alternative', 'alternatives', 'tambahan', 'gratis', 'options', 'endemic', 'replacement', 'ornamental', 'sequel']

13402 [13402, 10493, 20783, 2859, 8265, 25967, 78962, 8724, 14129, 84062]
alternatif ['alternatif', 'alternative', 'alternatives', 'tambahan', 'gratis', 'options', 'endemic', 'replacement', 'ornamental', 'sequel']

13539 [13539, 63382, 50945, 18658, 8001, 7108, 81839, 56400, 17969, 23750]
tukaran ['tukaran', 'tuker', 'tukan', 'tukak', 'tugel', 'tuku', 'mekaran', 'tukar', 'tuwin', 'tukul']

13812 [13812, 1766, 8276, 1759, 7088, 41624, 38804, 45118, 34590, 60524]
pedang ['pedang', 'kendang', 'wedang', 'gendang', 'gedang', 'pindang', 'pedas', 'pegas', 'sakadang', 'pedati']

14035 [14035, 17938, 56878, 31695, 62974, 12838, 5866, 43288, 45706, 32953]
pimpinan ['pimpinan', 'pemimpin', 'chairman', 'pimpinanipun', 'pimpinane', 'kepala', 'ketua', 'dipimpin', 'memimpin', 'direktur']

14302 [14302, 34652, 90107, 32436, 19754, 13318, 10387, 33859, 26896, 48455]
patemon ['patemon', 'patemone', 'patemonan', 'partemon', 'tetemon', 'patemonane', 'pasemon', 'patenan', 'panemon', 'patepung']

15070 [15070, 53284, 32853, 93438, 21101, 80204, 45062, 71517, 21800, 18266]
guyon ['guyon', 'guyonan', 'nanaon', 'playon', 'payon', 'bombong', 'turon', 'lawon', 'layon', 'kunaon']

15610 [15610, 7114, 109500, 35140, 48354, 22873, 33680, 14479, 1901, 32]
bapa ['bapa', 'bapak', 'bapakan', 'ayah', 'bapakne', 'bapana', 'bapakke', 'bapane', 'bapake', 'ibu']

15773 [15773, 15682, 78468, 84211, 65392, 18213, 56660, 45772, 76311, 30213]
bates ['bates', 'batesan', 'batese', 'malet', 'modis', 'higgins', 'pesi', 'bateson', 'magas', 'hobbs']

15821 [15821, 15010, 8191, 38843, 13981, 6768, 13013, 39457, 54811, 2209]
dulur ['dulur', 'dulurna', 'dulure', 'dulu', 'kaluhur', 'sakur', 'alur', 'ancur', 'tuur', 'ukur']

16091 [16091, 1907, 29615, 95379, 15420, 84802, 51087, 102345, 22599, 5327]
sedulur ['sedulur', 'sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih']

16091 [16091, 1907, 29615, 95379, 15420, 84802, 51087, 102345, 22599, 5327]
sedulur ['sedulur', 'sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih']

16091 [16091, 1907, 29615, 95379, 15420, 84802, 51087, 102345, 22599, 5327]
sedulur ['sedulur', 'sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih']

16381 [16381, 30961, 18869, 31319, 31560, 5862, 54944, 37921, 8741, 5860]
pegawai ['pegawai', 'pejabat', 'officer', 'pekerja', 'pengarah', 'kapten', 'officers', 'administrator', 'polisi', 'diplomat']

16764 [16764, 3692, 26453, 3408, 90688, 82125, 15247, 5639, 3412, 9236]
dinten ['dinten', 'dintenipun', 'swanten', 'kinten', 'dintenna', 'dintenan', 'pinten', 'manten', 'samanten', 'janten']

17527 [17527, 6064, 2003, 103119, 95039, 101922, 7292, 11323, 19609, 53829]
gendhis ['gendhis', 'gendhing', 'gendheng', 'gendhisipun', 'kudhis', 'gendhang', 'lendhir', 'tongseng', 'pedhes', 'gendis']

18010 [18010, 88970, 56788, 39567, 21028, 9709, 41077, 25125, 37842, 15388]
langgeng ['langgeng', 'cengeng', 'ganggeng', 'rengeng', 'sugeng', 'bengkong', 'ronggeng', 'kenceng', 'lengkong', 'enteng']

18347 [18347, 66852, 98078, 90823, 79939, 31451, 21180, 57905, 2274, 84312]
