Pair translation for k=1
20 [17933]
durung ['durunge', 'wurung', 'kapungkur', 'asring', 'sanggup', 'patut', 'kalorone', 'bingung', 'sanggeus', 'nangung']

752 [26349, 30717, 60512, 2659, 1500, 37651, 22333, 6103, 13752, 22267]
perang ['peperangan', 'pertempuran', 'guerre', 'war', 'konflik', 'guerra', 'battle', 'serangan', 'tentara', 'battles']

799 [28708, 94610, 22276, 103249, 70709, 72434, 109317, 25973, 82368, 108974]
cathetan ['cathatan', 'chathetan', 'cathethan', 'cathrtan', 'cthetan', 'cathetane', 'cathet', 'padhetan', 'catheten', 'cathetaning']

800 [64526, 43615, 27444, 25191, 38281, 599, 186, 83759, 10819, 47961]
suku ['sukune', 'tribe', 'sukuna', 'klan', 'sukubangsa', 'kelompok', 'kategori', 'tribus', 'sukuh', 'sukuan']

803 [3791, 7023, 17323, 3827, 3562, 68396, 1451, 6561, 19617, 24886]
sumber ['sumbering', 'source', 'sources', 'sumberipun', 'sumbere', 'fonte', 'bahan', 'saluran', 'sumberna', 'catatan']

862 [15547, 63381, 71625, 29157, 82255, 31327, 10849, 5038, 3795, 64268]
kaisar ['emperor', 'kekaisaran', 'imperator', 'tsar', 'kaisare', 'shogun', 'dinasti', 'raja', 'sultan', 'emperors']

872 [6808, 16162, 66232, 52616, 10599, 96014, 19686, 1321, 8018, 48893]
panggonan ['panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan', 'palataran']

872 [6808, 16162, 66232, 52616, 10599, 96014, 19686, 1321, 8018, 48893]
panggonan ['panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan', 'palataran']

875 [624, 10404, 109103, 28893, 81324, 29542, 9942, 5056, 105221, 43083]
candhi ['candi', 'candhu', 'candhine', 'candhisari', 'sendhi', 'candu', 'sandhi', 'candra', 'kadhi', 'brahu']

887 [4977, 87861, 14439, 30961, 5866, 315, 317, 12838, 17938, 54476]
wakil ['wakile', 'wakilipun', 'sekretaris', 'pejabat', 'ketua', 'perwakilan', 'presiden', 'kepala', 'pemimpin', 'senator']

888 [2481, 9181, 35029, 8850, 9530, 54378, 18329, 8809, 3099, 68595]
usaha ['upaya', 'kerja', 'usahane', 'efforts', 'usahana', 'berusaha', 'kegiatan', 'effort', 'tindakan', 'usahawan']

956 [937, 973, 455, 25644, 63940, 22917, 63168, 32428, 70956, 83917]
komunis ['sosialis', 'komunisme', 'nasionalis', 'kapitalis', 'stalinis', 'marxis', 'separatis', 'demokratis', 'imperialis', 'revisionis']

966 [32802, 16521, 69704, 13921, 16882, 36301, 10589, 15682, 74949, 6497]
alesan ['alesanna', 'alesane', 'alesanana', 'tantangan', 'pamadosan', 'anggepan', 'titikan', 'batesan', 'koncian', 'anggapan']

976 [62559, 17908, 23833, 110926, 10918, 13696, 216, 27252, 316, 10971]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'warganagara']

976 [62559, 17908, 23833, 110926, 10918, 13696, 216, 27252, 316, 10971]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'warganagara']

976 [62559, 17908, 23833, 110926, 10918, 13696, 216, 27252, 316, 10971]
warga ['warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat', 'warganagara']

1087 [54949, 21350, 89528, 54078, 59552, 13984, 22613, 12420, 39944, 51038]
istana ['palazzo', 'palace', 'paleis', 'palais', 'palacio', 'gedung', 'bangunan', 'hotel', 'pałac', 'schloss']

1143 [44238, 362, 19566, 7036, 30651, 13372, 3605, 19222, 105336, 66294]
ukara ['ukura', 'swara', 'ukiran', 'ukarane', 'ukar', 'ukir', 'ukaranipun', 'sikara', 'ukha', 'syara']

1164 [15403, 60866, 64077, 17069, 71965, 23641, 15428, 25402, 48797, 5931]
hak ['hakikat', 'hakekat', 'haki', 'hakipun', 'hakiki', 'hakna', 'rights', 'hake', 'legalitas', 'recht']

1181 [3958, 29602, 90775, 108906, 75531, 91885, 101875, 35061, 28467, 1201]
tiyang ['tiyangipun', 'moyang', 'penyayang', 'tiyange', 'tiwi', 'priyang', 'moyangipun', 'hiyang', 'eyang', 'masarakat']

1192 [71448, 3367, 104283, 3947, 16878, 33481, 73031, 67460, 15063, 9182]
cariyos ['criyos', 'cariyosipun', 'cariyosaken', 'rumiyin', 'kapitadosan', 'ukiyo', 'rumiyinipun', 'pawartos', 'kanyatan', 'kagiyatan']

1277 [49490, 2057, 7919, 8286, 6315, 67814, 4758, 93857, 31863, 10914]
ide ['ideu', 'konsep', 'ideologi', 'proposal', 'pandangan', 'ideuna', 'idea', 'idene', 'idena', 'premis']

1277 [49490, 2057, 7919, 8286, 6315, 67814, 4758, 93857, 31863, 10914]
ide ['ideu', 'konsep', 'ideologi', 'proposal', 'pandangan', 'ideuna', 'idea', 'idene', 'idena', 'premis']

1284 [27826, 22407, 18479, 765, 38, 6389, 27838, 775, 1283, 323]
padang ['padangpanjang', 'padangan', 'sumatera', 'lampung', 'sumatra', 'bogor', 'siak', 'aceh', 'medan', 'jakarta']

1284 [27826, 22407, 18479, 765, 38, 6389, 27838, 775, 1283, 323]
padang ['padangpanjang', 'padangan', 'sumatera', 'lampung', 'sumatra', 'bogor', 'siak', 'aceh', 'medan', 'jakarta']

1304 [38471, 14573, 11618, 57943, 65055, 70755, 85859, 51520, 48114, 5467]
perasaan ['siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan', 'peralatan']

1304 [38471, 14573, 11618, 57943, 65055, 70755, 85859, 51520, 48114, 5467]
perasaan ['siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan', 'peralatan']

1305 [14958, 24837, 18826, 21987, 98854, 10799, 37231, 25542, 1790, 8265]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1305 [14958, 24837, 18826, 21987, 98854, 10799, 37231, 25542, 1790, 8265]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1305 [14958, 24837, 18826, 21987, 98854, 10799, 37231, 25542, 1790, 8265]
pribadi ['pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi', 'gratis']

1393 [66731, 11657, 109121, 29489, 40197, 10385, 87870, 72368, 21649, 41550]
upah ['opah', 'upas', 'upadi', 'upih', 'upa', 'ulah', 'kekah', 'udah', 'ogah', 'gabah']

1400 [1960, 16621, 86805, 53854, 36663, 61210, 43682, 2704, 67175, 24854]
karangan ['karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'novelna', 'arahan']

1400 [1960, 16621, 86805, 53854, 36663, 61210, 43682, 2704, 67175, 24854]
karangan ['karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'novelna', 'arahan']

1418 [17701, 41720, 111178, 20519, 36789, 96341, 10091, 7749, 64977, 46658]
sedoyo ['supoyo', 'sedo', 'lodoyo', 'bedo', 'seko', 'ponyo', 'maido', 'mboyong', 'sajodho', 'rido']

1424 [38831, 18850, 74267, 17769, 33980, 40160, 23503, 59631, 1916, 22458]
mata ['matanya', 'matamu', 'matan', 'matane', 'matana', 'matah', 'matakna', 'matador', 'bala', 'matahun']

1527 [10760, 28757, 29461, 14905, 32766, 8331, 39006, 43647, 1138, 22640]
lemah ['lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah', 'megah']

1527 [10760, 28757, 29461, 14905, 32766, 8331, 39006, 43647, 1138, 22640]
lemah ['lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah', 'megah']

1538 [5027, 74426, 1580, 1699, 3886, 11463, 43497, 1643, 1646, 106860]
seni ['seniman', 'seniwati', 'musik', 'olahraga', 'art', 'artistic', 'senine', 'budaya', 'kasenian', 'pittura']

1551 [3894, 3307, 31471, 88091, 1860, 50924, 8153, 15364, 61254, 82944]
karakter ['character', 'watak', 'karakterisasi', 'karaktere', 'figur', 'karakterna', 'karakteristik', 'characters', 'karakteripun', 'personagens']

1554 [40339, 8221, 218, 95269, 1473, 871, 52, 73042, 1264, 27435]
nomer ['nomerna', 'nomor', 'kaping', 'jumlahipun', 'angka', 'jeneng', 'minangka', 'alamatipun', 'dados', 'jenengipun']

1563 [93360, 12699, 96839, 1564, 41469, 14298, 31496, 2617, 17623, 24654]
kopi ['kopine', 'roti', 'kopik', 'karet', 'cabe', 'millet', 'kopian', 'gula', 'padi', 'pasta']

1608 [44418, 7506, 8075, 3346, 2081, 15724, 3178, 46571, 10264, 58587]
obah ['obahe', 'obahan', 'obahing', 'owah', 'omah', 'pilih', 'butuh', 'obahna', 'usah', 'obahake']

1641 [11183, 8183, 43935, 8461, 92136, 3339, 13530, 610, 22926, 40405]
rupa ['rupaning', 'rupana', 'rupak', 'rupane', 'rupae', 'maneka', 'sababara', 'sababaraha', 'berbagai', 'macam']

1648 [14554, 19536, 19751, 5515, 53854, 38747, 11180, 441, 17535, 11179]
carita ['cerita', 'kisah', 'caritaning', 'caritane', 'caritaan', 'caritana', 'legenda', 'novel', 'caritan', 'mitos']

1713 [34416, 43376, 16438, 45804, 134, 101118, 7298, 2423, 56653, 688]
dhusun ['dhistrik', 'dhinas', 'dhosen', 'dhukuh', 'laladan', 'laladanipun', 'dhindhing', 'dhiri', 'dhuwung', 'dhuwur']

1723 [50744, 65759, 5938, 9424, 2244, 90265, 1725, 80724, 28694, 105703]
medali ['penghargaan', 'medals', 'gelar', 'medalists', 'hadiah', 'memenangkan', 'olimpiade', 'premio', 'juara', 'pingat']

1735 [6906, 2924, 41774, 4716, 45756, 23558, 94884, 18526, 12517, 21339]
sapi ['babi', 'sawi', 'sapu', 'teri', 'cumi', 'awi', 'sapo', 'biji', 'topi', 'aci']

1876 [3143, 4836, 1687, 1643, 3489, 11180, 100697, 5794, 922, 3072]
tradisi ['ritual', 'tradition', 'tradisional', 'budaya', 'traditions', 'legenda', 'tradisine', 'sejarah', 'adat', 'upacara']

1884 [21480, 18477, 18488, 42395, 46437, 28228, 38509, 18091, 47921, 40049]
kembang ['kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang', 'kemben']

1884 [21480, 18477, 18488, 42395, 46437, 28228, 38509, 18091, 47921, 40049]
kembang ['kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang', 'kemben']

1895 [49304, 56653, 8973, 2469, 9066, 44928, 7724, 35741, 34564, 103082]
dhuwit ['dhuwite', 'dhuwung', 'kaluwihan', 'linuwih', 'kaluwihane', 'kluwung', 'panuwun', 'dhuwet', 'kaleuwihan', 'kaluwihanipun']

1908 [80454, 79219, 101588, 2968, 39021, 101509, 53911, 32947, 8443, 7370]
lanang ['lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'kakang', 'larang', 'abang']

1908 [80454, 79219, 101588, 2968, 39021, 101509, 53911, 32947, 8443, 7370]
lanang ['lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'kakang', 'larang', 'abang']

1909 [55290, 5346, 6724, 19068, 26331, 21934, 52889, 43802, 37441, 104399]
wadon ['wadone', 'wadhon', 'wajar', 'wadana', 'wajan', 'waja', 'wadhi', 'wado', 'wadah', 'wadan']

1909 [55290, 5346, 6724, 19068, 26331, 21934, 52889, 43802, 37441, 104399]
wadon ['wadone', 'wadhon', 'wajar', 'wadana', 'wajan', 'waja', 'wadhi', 'wado', 'wadah', 'wadan']

1921 [109237, 66317, 61928, 44323, 47344, 38385, 9709, 64785, 88258, 69972]
bengi ['bengen', 'bengine', 'bengis', 'benget', 'bengek', 'bengkah', 'bengkong', 'bengok', 'mengi', 'beng']

1962 [18343, 37837, 110, 36821, 15247, 30836, 17988, 26078, 36597, 15581]
pinter ['pintere', 'banter', 'pinuh', 'pindo', 'pinten', 'sameter', 'pinuji', 'saliter', 'saleter', 'bantere']

1992 [23251, 19997, 12299, 3380, 563, 84861, 1178, 3635, 74410, 83391]
tata ['tatacara', 'tatanan', 'tatabasa', 'tatamba', 'tatanen', 'tatapan', 'tatangga', 'tatahan', 'tataning', 'tatapi']

2012 [17086, 67452, 91904, 34626, 12166, 16479, 5547, 102993, 23428, 48269]
mutlak ['muter', 'mutakhir', 'mutah', 'mulus', 'mutakir', 'mutu', 'mulya', 'mutih', 'muterna', 'mulur']

2063 [936, 971, 38157, 66, 74, 50464, 248, 2092, 2193, 15001]
bagean ['deukeut', 'tina', 'nganjrek', 'mangrupa', 'hiji', 'bageanna', 'nyaeta', 'sedengkeun', 'teh', 'orbit']

2081 [10382, 108950, 6748, 1608, 91933, 63834, 4689, 3346, 10115, 44822]
omah ['omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah', 'bedah']

2081 [10382, 108950, 6748, 1608, 91933, 63834, 4689, 3346, 10115, 44822]
omah ['omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah', 'bedah']

2108 [6998, 7020, 2107, 2091, 42183, 12487, 5446, 2233, 1518, 2815]
oksigen ['nitrogen', 'oxygen', 'hidrogen', 'karbon', 'oksigenna', 'alkohol', 'helium', 'energi', 'gas', 'hydrogen']

2150 [3569, 12446, 3967, 7004, 42608, 27274, 19557, 40312, 5601, 41894]
logam ['metals', 'aluminium', 'metal', 'mineral', 'logamna', 'metaloid', 'plastik', 'platina', 'elektron', 'metalik']

2178 [5816, 2248, 3410, 44246, 43482, 1911, 23338, 853, 50694, 7069]
mlebu ['mlayu', 'mlebune', 'mlebet', 'klebu', 'melebu', 'melu', 'mlampah', 'milu', 'biyantu', 'mlaku']

2204 [19861, 5038, 30664, 91453, 4328, 5519, 5142, 54935, 2466, 1996]
ratu ['ratuning', 'raja', 'puteri', 'ratuna', 'dewi', 'putri', 'queen', 'princesse', 'ratune', 'pangeran']

2318 [1651, 7692, 24140, 28924, 4334, 35000, 34609, 55938, 4329, 5895]
rama ['ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramaparasu', 'ramadan', 'sita', 'ramana']

2318 [1651, 7692, 24140, 28924, 4334, 35000, 34609, 55938, 4329, 5895]
rama ['ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramaparasu', 'ramadan', 'sita', 'ramana']

2340 [53446, 2295, 29076, 28660, 12049, 96083, 11993, 43279, 19291, 39929]
sirkuit ['biskuit', 'serat', 'sirkus', 'sirkit', 'sirkulasi', 'remot', 'otot', 'mrt', 'koordinat', 'reungit']

2367 [17352, 25281, 10601, 52931, 24776, 71457, 22186, 25572, 25421, 12015]
dokter ['physician', 'doctors', 'klinik', 'surgeon', 'physicians', 'advokat', 'doktor', 'medecine', 'surgery', 'profesor']

2405 [28274, 30406, 10287, 10402, 6302, 18125, 97769, 100158, 92415, 44324]
gawe ['gawa', 'ngawe', 'gawean', 'gawene', 'nggawe', 'gaweane', 'gaweyan', 'gawane', 'mergawe', 'panggawe']

2434 [13965, 53125, 31387, 318, 60910, 55555, 5723, 2244, 13402, 25967]
pilihan ['pilihane', 'kandidat', 'pemilihan', 'dipilih', 'pilihanipun', 'memilih', 'calon', 'hadiah', 'alternatif', 'options']

2434 [13965, 53125, 31387, 318, 60910, 55555, 5723, 2244, 13402, 25967]
pilihan ['pilihane', 'kandidat', 'pemilihan', 'dipilih', 'pilihanipun', 'memilih', 'calon', 'hadiah', 'alternatif', 'options']

2482 [9942, 41734, 75448, 4226, 32556, 56807, 22881, 55070, 97536, 19306]
sandi ['sandhi', 'mandi', 'dasi', 'budi', 'sendi', 'sanding', 'korsi', 'sandina', 'bondi', 'redi']

2482 [9942, 41734, 75448, 4226, 32556, 56807, 22881, 55070, 97536, 19306]
sandi ['sandhi', 'mandi', 'dasi', 'budi', 'sendi', 'sanding', 'korsi', 'sandina', 'bondi', 'redi']

2519 [7112, 92943, 95594, 42314, 39622, 8345, 42612, 6555, 19082, 29259]
banyu ['banyune', 'banyunan', 'banyon', 'banyol', 'banyan', 'banjir', 'banji', 'penyu', 'ban', 'panyulingan']

2544 [55768, 73733, 34707, 93905, 3914, 16612, 38791, 46750, 93916, 66683]
takdir ['takbir', 'takdirna', 'taklim', 'takhir', 'tak', 'takwa', 'takut', 'tamsir', 'takkan', 'takbiratul']

2562 [49281, 1737, 12463, 15611, 13495, 23376, 21887, 1911, 127, 21655]
padu ['padhu', 'adu', 'lucu', 'mangu', 'dangu', 'estu', 'antu', 'melu', 'dudu', 'udu']

2583 [46640, 52528, 30990, 8733, 77275, 3999, 5961, 82479, 24720, 2014]
tumindak ['tumindakan', 'tumindaking', 'tumindakipun', 'tumindake', 'bertindak', 'tumrap', 'tumindhak', 'tumpuan', 'tumut', 'tumpang']

2596 [24078, 25555, 2652, 37759, 32765, 24487, 1800, 44191, 90819, 20626]
asih ['asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah', 'sayah']

2596 [24078, 25555, 2652, 37759, 32765, 24487, 1800, 44191, 90819, 20626]
asih ['asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah', 'sayah']

2666 [19680, 96003, 105812, 64947, 31748, 40206, 990, 21864, 101017, 17711]
tembok ['temboke', 'tembokipun', 'tembokan', 'gembok', 'tembak', 'tembokna', 'tembang', 'tembakan', 'tembor', 'tembong']

2706 [17840, 8954, 3247, 8827, 91949, 10218, 26271, 92677, 31294, 83214]
situs ['sito', 'website', 'portal', 'site', 'pagina', 'web', 'webpage', 'webcast', 'profil', 'situse']

2706 [17840, 8954, 3247, 8827, 91949, 10218, 26271, 92677, 31294, 83214]
situs ['sito', 'website', 'portal', 'site', 'pagina', 'web', 'webpage', 'webcast', 'profil', 'situse']

2804 [87195, 21563, 7115, 2853, 29514, 36762, 79590, 44859, 26390, 105235]
lare ['lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile', 'wale']

2804 [87195, 21563, 7115, 2853, 29514, 36762, 79590, 44859, 26390, 105235]
lare ['lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile', 'wale']

2851 [5333, 5203, 28709, 24168, 38820, 35816, 96286, 796, 29755, 60021]
biru ['kuning', 'putih', 'hijau', 'merah', 'berwarna', 'hitam', 'azul', 'emas', 'violet', 'rojo']

2859 [56131, 13652, 70220, 104005, 5350, 2153, 1357, 16419, 13402, 20686]
tambahan ['optional', 'tambahanna', 'bonus', 'tambahanipun', 'ekstra', 'khusus', 'campuran', 'supplement', 'alternatif', 'tambahane']

2977 [1948, 9462, 88036, 12438, 50607, 18022, 14017, 3884, 43339, 15791]
sekolah ['sekolahan', 'school', 'escola', 'pendidikan', 'szkoła', 'perguruan', 'smp', 'schools', 'sekolahe', 'sd']

3095 [106858, 10194, 45350, 32233, 7746, 24836, 110106, 49187, 65579, 6187]
nglakoni ['nglakoke', 'nglakokake', 'nglaksanakake', 'nglakokaken', 'ngleboni', 'ngalakonan', 'ngelakoni', 'nglaksanakaken', 'nglaksanaake', 'nglampahi']

3102 [48715, 5537, 8770, 96396, 7126, 70226, 29595, 74548, 89215, 26456]
ukuran ['ukuranipun', 'diameter', 'ukurane', 'ukurannya', 'ukuranana', 'ukurannana', 'ukuranna', 'ukurana', 'ukuranan', 'diameteripun']

3180 [19027, 41006, 66588, 23527, 99852, 28211, 25604, 71528, 19480, 19911]
mbengi ['sawengi', 'mbengok', 'senengi', 'kadenge', 'mboseni', 'ngenget', 'didenge', 'ubenge', 'mbeksa', 'mbeburu']

3181 [107524, 32777, 27111, 27395, 62707, 83863, 9245, 47409, 12821, 26738]
lintang ['lintan', 'lintangipun', 'antarlintang', 'lintange', 'antarbentang', 'antarbintang', 'konstelasi', 'protolintang', 'lintas', 'rasi']

3194 [5230, 15802, 6201, 79940, 43009, 46082, 15040, 92154, 95084, 109642]
joged ['joget', 'jogetan', 'jogedan', 'jog', 'joglo', 'gudeg', 'jogja', 'sledrek', 'jogging', 'watuwaled']

3226 [3203, 8823, 8054, 34767, 26893, 26878, 35005, 17827, 3284, 13067]
dna ['rna', 'genome', 'genetik', 'chromosome', 'genom', 'gen', 'mtdna', 'genes', 'protein', 'atp']

3360 [3607, 29124, 11458, 43706, 45895, 44485, 5433, 13286, 22645, 15336]
dalu ['wengi', 'pukul', 'minggu', 'sejam', 'sabendina', 'ajal', 'seminggu', 'natal', 'malam', 'wengis']

3720 [20852, 92620, 20586, 26561, 10408, 36084, 29509, 82952, 89470, 4417]
wedhus ['wedhuse', 'kaldhu', 'wedhok', 'dhadhu', 'wudhu', 'lendhut', 'tundhun', 'tandhuk', 'mendhut', 'pandhu']

3770 [8160, 3033, 25581, 7739, 2029, 1318, 6764, 13577, 7302, 1500]
hubungan ['kontak', 'relations', 'hubungannana', 'relationship', 'interaksi', 'hubunganipun', 'hubunganana', 'diplomatik', 'relationships', 'konflik']

3869 [22043, 93819, 28999, 16759, 74189, 41573, 41177, 91417, 31707, 30524]
paguyuban ['paguron', 'panyaluyuan', 'prusahaan', 'pawiyaran', 'perundhingan', 'paguyangan', 'paguneman', 'kapramukaan', 'kepandhuan', 'pakempalan']

4202 [89, 3860, 107, 8006, 10002, 33455, 26230, 4228, 16139, 3374]
april ['maret', 'februari', 'mei', 'juni', 'march', 'pebruari', 'february', 'januari', 'june', 'november']

4277 [9231, 93383, 19737, 19973, 43931, 10357, 36602, 46443, 43254, 6991]
jagad ['jagat', 'jagading', 'jagating', 'ragad', 'jagate', 'jaga', 'saabad', 'klad', 'jagoan', 'jagal']

4594 [93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109, 7061]
emak ['norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak', 'umak']

4594 [93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109, 7061]
emak ['norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak', 'umak']

4594 [93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109, 7061]
emak ['norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak', 'umak']

4594 [93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109, 7061]
emak ['norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak', 'umak']

4595 [6496, 66409, 17541, 7061, 14413, 42591, 23795, 99123, 72016, 2326]
mbak ['mbah', 'mpok', 'kak', 'umak', 'mbako', 'mbathik', 'nyak', 'mbake', 'piek', 'menak']

4642 [20277, 623, 51454, 6436, 6294, 42597, 76732, 12800, 36183, 46394]
pelabuhan ['port', 'kapal', 'ports', 'pantai', 'teluk', 'danau', 'shipping', 'bandara', 'harbour', 'aquarium']

4688 [18849, 6647, 30619, 14829, 44680, 71780, 29461, 90372, 66105, 18654]
bocah ['bocahe', 'cah', 'buruh', 'panah', 'bolah', 'budah', 'basah', 'ceh', 'papah', 'getah']

4698 [4854, 12726, 6086, 2163, 103662, 42545, 69962, 8111, 85859, 109030]
sarapan ['sarap', 'serapan', 'garapan', 'saragam', 'sasapan', 'celupan', 'asakan', 'saraf', 'perasa', 'persiyapan']

4820 [27505, 12055, 45257, 96306, 16101, 9521, 45225, 12583, 27462, 53290]
utek ['uteuk', 'otak', 'utak', 'uteke', 'orok', 'watuk', 'telek', 'sisik', 'torek', 'eluk']

4849 [93656, 106790, 20586, 8276, 39479, 45209, 16077, 93847, 21037, 39088]
wedok ['wedoke', 'wedokan', 'wedhok', 'wedang', 'weduk', 'wedus', 'wedhi', 'wedhoke', 'wedal', 'wekas']

4891 [42729, 43110, 10429, 70065, 43932, 12356, 10024, 63226, 96949, 44825]
bledug ['blegudreg', 'bledheg', 'gedebog', 'bleg', 'gedheg', 'jubleg', 'gludhug', 'beledugan', 'bebedhag', 'gogrog']

4926 [46895, 66348, 11469, 46606, 81294, 77486, 44697, 25022, 80882, 32231]
toko ['tokone', 'tokona', 'bako', 'toke', 'poro', 'disko', 'boto', 'gazebo', 'butik', 'token']

5300 [79783, 67062, 9169, 90719, 20837, 54753, 11756, 97624, 72848, 52215]
penonton ['panonton', 'penontone', 'panon', 'pengontrol', 'pangon', 'pangunjung', 'penutur', 'penyelam', 'panuntut', 'pengunjung']

5323 [1301, 89487, 105185, 53413, 4829, 3919, 14992, 31790, 74419, 80398]
wayahe ['wayah', 'sawahe', 'turahe', 'wilahe', 'sirahe', 'wayangan', 'wayange', 'wayahipun', 'lampahe', 'waya']

5325 [18269, 53424, 17365, 39388, 90570, 6115, 5980, 87713, 8894, 111636]
alon ['alot', 'aloy', 'alum', 'alo', 'aloi', 'alok', 'alona', 'emon', 'ingon', 'bakon']

5329 [56390, 7169, 4859, 54449, 19540, 16830, 14920, 41738, 44255, 97378]
sekar ['sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar', 'sekati']

5329 [56390, 7169, 4859, 54449, 19540, 16830, 14920, 41738, 44255, 97378]
sekar ['sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar', 'sekati']

5344 [9540, 30980, 16479, 7113, 32356, 62923, 7424, 78040, 10055, 6939]
tamu ['tatu', 'latu', 'mutu', 'tamune', 'regu', 'babu', 'jamu', 'tiu', 'sungu', 'kupu']

5407 [91880, 96166, 102698, 39094, 9828, 6931, 97723, 71892, 52633, 98045]
arahe ['gerakane', 'arahipun', 'ujunge', 'tekanane', 'jarake', 'tangane', 'arahane', 'gelombange', 'alirane', 'sinare']

5527 [27798, 83848, 91539, 41766, 44204, 5988, 7394, 73283, 10197, 19221]
pak ['pakpak', 'pakdhe', 'paklik', 'pek', 'pakwan', 'pakuan', 'pakis', 'paklike', 'pakarti', 'paksi']

5570 [10589, 8558, 4089, 13022, 11435, 13691, 14624, 401, 8409, 10375]
titik ['titikan', 'garis', 'point', 'nilai', 'titikane', 'puncak', 'points', 'posisi', 'lokasi', 'jarak']

5570 [10589, 8558, 4089, 13022, 11435, 13691, 14624, 401, 8409, 10375]
titik ['titikan', 'garis', 'point', 'nilai', 'titikane', 'puncak', 'points', 'posisi', 'lokasi', 'jarak']

5670 [82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697, 87097]
kali ['kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian', 'kaligata']

5670 [82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697, 87097]
kali ['kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian', 'kaligata']

5670 [82212, 99442, 5423, 37514, 1582, 5901, 12796, 38677, 22697, 87097]
